source,temporal,variable,ens,simulation,experiment,path
WACCM6MAM,Monthlymean,AOD_550,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.AOD_550.nc
WACCM6MAM,Monthlymean,EXT_1020,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.EXT_1020.nc
WACCM6MAM,Monthlymean,EXT_550,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.EXT_550.nc
WACCM6MAM,Monthlymean,FLDS,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.FLDS.nc
WACCM6MAM,Monthlymean,FLDScs,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.FLDScs.nc
WACCM6MAM,Monthlymean,FLNS,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.FLNS.nc
WACCM6MAM,Monthlymean,FLNScs,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.FLNScs.nc
WACCM6MAM,Monthlymean,FLNTOA,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.FLNTOA.nc
WACCM6MAM,Monthlymean,FLNTOAcs,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.FLNTOAcs.nc
WACCM6MAM,Monthlymean,FLNTROP,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.FLNTROP.nc
WACCM6MAM,Monthlymean,FLUTOA,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.FLUTOA.nc
WACCM6MAM,Monthlymean,FLUTOAcs,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.FLUTOAcs.nc
WACCM6MAM,Monthlymean,FSDS,05,NoVolc,Exp1and4,/gws/nopw/j04/htmip/Exp1and4_coupledocean/waccm6mam/Monthlymean_WACCM6MAM_HTHHMOC-Exp1and4-NoVolc-CoupledOcean-ensemble005.FSDS.nc
